"Austen_Emma" "Austen_Pride" "Austen_Sense" "Eliot_Adam" "Eliot_Middlemarch" "Eliot_Mill"
"amusing" 0.00436281139566337 0.00328596073276924 0.000836120401337793 0.000927441605957885 0.00314134480971304 0.00240511809129828
"anne" 0.00186977631242716 0.00328596073276924 0.00501672240802676 0.00649209124170519 0.000628268961942608 0
"answering" 0.00311629385404526 0.00246447054957693 0.00167224080267559 0.00185488321191577 0.00314134480971304 0.00240511809129828
"appearing" 0.00311629385404526 0.00492894109915386 0.00501672240802676 0 0.00251307584777043 0.00192409447303863
"avoided" 0.00249303508323621 0.000821490183192311 0.00585284280936455 0.000927441605957885 0.00376961377165565 0.00144307085477897
"bennet^s" 0 0.023823215312577 0 0 0 0
"blank" 0.00249303508323621 0 0.000836120401337793 0.00278232481787365 0.00345547929068434 0.0033671653278176
"board" 0 0.000821490183192311 0.00167224080267559 0.00185488321191577 0.00534028617651216 0.00240511809129828
"bridge" 0 0.00246447054957693 0 0.0032460456208526 0.000314134480971304 0.00865842512867382
"cart" 0.000623258770809052 0 0 0.0115930200744736 0 0.00144307085477897
"chin" 0 0.000821490183192311 0 0.00231860401489471 0.00565442065748347 0.00240511809129828
"clerk" 0.000623258770809052 0.000821490183192311 0.000836120401337793 0.00463720802978942 0.00282721032874173 0.0033671653278176
"cleveland" 0 0 0.0225752508361204 0 0.000314134480971304 0.000481023618259657
"consented" 0.000623258770809052 0.00164298036638462 0.00334448160535117 0.0032460456208526 0.00314134480971304 0.00240511809129828
"contents" 0.000623258770809052 0.0073934116487308 0.00334448160535117 0.00231860401489471 0.000942403442913911 0.0033671653278176
"covered" 0.00186977631242716 0.00164298036638462 0.00418060200668896 0.00417348722681048 0.00157067240485652 0.00240511809129828
"cure" 0.00934888156213578 0 0.00167224080267559 0 0.00282721032874173 0.00144307085477897
"danced" 0.00498607016647242 0.00985788219830773 0.000836120401337793 0.00185488321191577 0 0.00192409447303863
"daresay" 0 0 0 0.0134479032863893 0 0
"elbow" 0.000623258770809052 0 0 0.00370976642383154 0.00376961377165565 0.00384818894607725
"enable" 0.0012465175416181 0.000821490183192311 0.00418060200668896 0.00185488321191577 0.00219894136679913 0.00481023618259657
"ends" 0.000623258770809052 0 0.00167224080267559 0.00231860401489471 0.00471201721456956 0.00288614170955794
"fifteen" 0 0.00328596073276924 0.00418060200668896 0.00278232481787365 0.00219894136679913 0.0033671653278176
"finally" 0 0.00575043128234618 0.00501672240802676 0 0.00376961377165565 0.00192409447303863
"formal" 0.00249303508323621 0.0073934116487308 0.00167224080267559 0.000463720802978942 0.00345547929068434 0.000962047236519313
"glow" 0.00373955262485431 0.00246447054957693 0.000836120401337793 0.000927441605957885 0.00408374825262695 0.00192409447303863
"guests" 0.00436281139566337 0.000821490183192311 0.00250836120401338 0.00139116240893683 0.00219894136679913 0.00384818894607725
"hackbutt" 0 0 0 0 0.00910989994816781 0
"handkerchief" 0 0.000821490183192311 0.00334448160535117 0.00417348722681048 0.00314134480971304 0.00240511809129828
"heat" 0.00498607016647242 0 0.000836120401337793 0.00139116240893683 0.00314134480971304 0.0033671653278176
"hesitated" 0.00311629385404526 0.00246447054957693 0.00250836120401338 0.00231860401489471 0.00219894136679913 0.00288614170955794
"hints" 0.00373955262485431 0.00328596073276924 0.00250836120401338 0 0.00408374825262695 0.00144307085477897
"honorable" 0 0 0.000836120401337793 0.000463720802978942 0.00722509306233999 0.00192409447303863
"increasing" 0.00560932893728147 0.00821490183192311 0.00418060200668896 0.000463720802978942 0.000628268961942608 0.000962047236519313
"intending" 0.00249303508323621 0.00575043128234618 0.00250836120401338 0.00278232481787365 0.00188480688582782 0.00144307085477897
"lift" 0 0.00328596073276924 0 0.00649209124170519 0.000942403442913911 0.00384818894607725
"men^s" 0.000623258770809052 0 0.00250836120401338 0.00510092883276837 0.00376961377165565 0.000962047236519313
"milk" 0 0 0 0.00973813686255779 0.00125653792388522 0.00192409447303863
"morrow" 0.00373955262485431 0.00410745091596155 0.000836120401337793 0.00231860401489471 0.00219894136679913 0.00240511809129828
"naumann" 0 0 0 0 0.00910989994816781 0
"nearest" 0.000623258770809052 0.00410745091596155 0.00334448160535117 0.00185488321191577 0.00345547929068434 0.00192409447303863
"neighbour" 0.00498607016647242 0.00657192146553849 0.00250836120401338 0.00463720802978942 0 0
"openly" 0.00373955262485431 0.00657192146553849 0.00919732441471572 0 0.000942403442913911 0.000481023618259657
"pang" 0.0012465175416181 0.000821490183192311 0.00250836120401338 0.00139116240893683 0.00314134480971304 0.00481023618259657
"parson" 0 0 0 0.00556464963574731 0.00282721032874173 0.00384818894607725
"parts" 0.0012465175416181 0.00410745091596155 0.00418060200668896 0.00139116240893683 0.00282721032874173 0.00240511809129828
"perception" 0.00249303508323621 0 0 0.000927441605957885 0.00502615169554086 0.0033671653278176
"pleasantly" 0.00498607016647242 0.00328596073276924 0.00250836120401338 0.0032460456208526 0.000942403442913911 0.00192409447303863
"possessed" 0.00186977631242716 0.000821490183192311 0.00167224080267559 0.00231860401489471 0.00282721032874173 0.00432921256433691
"poysers" 0 0 0 0.0134479032863893 0 0
"prejudice" 0.0012465175416181 0.00492894109915386 0.00167224080267559 0.000463720802978942 0.00314134480971304 0.00384818894607725
"press" 0.00186977631242716 0.00328596073276924 0.00501672240802676 0.00370976642383154 0.000942403442913911 0.00240511809129828
"providence" 0 0 0 0.00139116240893683 0.00659682410039738 0.00240511809129828
"rapidly" 0.00373955262485431 0.00164298036638462 0.00250836120401338 0.00231860401489471 0.00157067240485652 0.00384818894607725
"reality" 0.0012465175416181 0 0.00250836120401338 0.00510092883276837 0.00251307584777043 0.00240511809129828
"rendered" 0.00436281139566337 0.00903639201511542 0.00668896321070234 0 0.000942403442913911 0
"repeat" 0.000623258770809052 0.00410745091596155 0.00418060200668896 0 0.00534028617651216 0.000481023618259657
"sank" 0 0 0 0.0032460456208526 0.00376961377165565 0.00481023618259657
"shawl" 0.00311629385404526 0 0 0.00278232481787365 0.00345547929068434 0.0033671653278176
"sinking" 0.00373955262485431 0.00246447054957693 0 0.00278232481787365 0.00251307584777043 0.00288614170955794
"steeles" 0 0 0.024247491638796 0 0 0
"strict" 0.00186977631242716 0 0.00167224080267559 0.00185488321191577 0.00439788273359825 0.00288614170955794
"suited" 0.00498607016647242 0.00246447054957693 0.00334448160535117 0 0.00376961377165565 0.000962047236519313
"trifling" 0.00560932893728147 0.00410745091596155 0.00418060200668896 0.00278232481787365 0.000942403442913911 0.000481023618259657
"unlucky" 0.00249303508323621 0.00821490183192311 0.00250836120401338 0 0.000942403442913911 0.00432921256433691
"ventured" 0.00373955262485431 0.00575043128234618 0.00501672240802676 0.00278232481787365 0.000942403442913911 0.000481023618259657
"weariness" 0.0012465175416181 0 0 0.00556464963574731 0.00282721032874173 0.00288614170955794
"wound" 0.00186977631242716 0.00164298036638462 0.00418060200668896 0.00231860401489471 0.00188480688582782 0.00384818894607725
"absorbed" 0 0 0 0.0032460456208526 0.00345547929068434 0.00481023618259657
"abundant" 0.000623258770809052 0.000821490183192311 0 0.0032460456208526 0.00314134480971304 0.00432921256433691
"animated" 0.00311629385404526 0.00164298036638462 0.00585284280936455 0 0.00345547929068434 0.00144307085477897
"bachelor" 0 0 0.00250836120401338 0.00417348722681048 0.00439788273359825 0.000962047236519313
"banker" 0 0 0 0 0.00879576546719651 0
"bird" 0.000623258770809052 0 0 0.00602837043872625 0.00282721032874173 0.00240511809129828
"canna" 0 0 0 0.0129841824834104 0 0
"cease" 0.00436281139566337 0.00164298036638462 0.00418060200668896 0.00185488321191577 0.00251307584777043 0.000962047236519313
"closely" 0.000623258770809052 0.000821490183192311 0.000836120401337793 0.00510092883276837 0.00282721032874173 0.00240511809129828
"coarse" 0.00186977631242716 0.000821490183192311 0 0.00231860401489471 0.00439788273359825 0.00240511809129828
"complaint" 0.00436281139566337 0.000821490183192311 0.00418060200668896 0.000927441605957885 0.00251307584777043 0.00240511809129828
"consult" 0.00311629385404526 0.00246447054957693 0.00167224080267559 0.00185488321191577 0.00345547929068434 0.00144307085477897
"creatures" 0.00373955262485431 0.000821490183192311 0.00250836120401338 0.00231860401489471 0.00282721032874173 0.00192409447303863
"cunning" 0 0.000821490183192311 0.00250836120401338 0.00231860401489471 0.00408374825262695 0.00288614170955794
"cup" 0 0.000821490183192311 0 0.00788325365064202 0.00157067240485652 0.00240511809129828
"defer" 0.00311629385404526 0.00246447054957693 0.00334448160535117 0.000463720802978942 0.00376961377165565 0.00144307085477897
"depends" 0.00436281139566337 0 0.00250836120401338 0.00139116240893683 0.00439788273359825 0.000481023618259657
"dined" 0.0012465175416181 0.00657192146553849 0.00418060200668896 0.00139116240893683 0.00251307584777043 0.000962047236519313
"dining" 0.00373955262485431 0.00492894109915386 0.00668896321070234 0 0.00157067240485652 0.00144307085477897
"donkey" 0.00186977631242716 0 0 0.0032460456208526 0 0.00865842512867382
"donna" 0 0 0 0.0125204616804314 0.000314134480971304 0
"dost" 0 0 0 0.0106655784685157 0.000628268961942608 0.00144307085477897
"doubts" 0.00436281139566337 0.00164298036638462 0.00418060200668896 0.00278232481787365 0.00125653792388522 0.00192409447303863
"e" 0.00685584647889957 0 0 0.00370976642383154 0.00188480688582782 0.00144307085477897
"elderly" 0.0012465175416181 0.000821490183192311 0.00250836120401338 0.00602837043872625 0.00188480688582782 0.00144307085477897
"enjoying" 0.00249303508323621 0.00328596073276924 0.00250836120401338 0.000927441605957885 0.00282721032874173 0.00288614170955794
"established" 0.00311629385404526 0.00575043128234618 0.00668896321070234 0.000463720802978942 0.00157067240485652 0.000962047236519313
"excessive" 0.00186977631242716 0.00328596073276924 0.00418060200668896 0.000927441605957885 0.00282721032874173 0.00240511809129828
"first-rate" 0.00249303508323621 0 0 0.0032460456208526 0.00376961377165565 0.00240511809129828
"flesh" 0.0012465175416181 0 0 0.00788325365064202 0.00188480688582782 0.00144307085477897
"grace" 0.00498607016647242 0.000821490183192311 0.00167224080267559 0.00139116240893683 0.00439788273359825 0
"gratifying" 0.00249303508323621 0.00492894109915386 0.00501672240802676 0.000927441605957885 0.00125653792388522 0.00288614170955794
"hedgerows" 0 0 0 0.00741953284766308 0.00125653792388522 0.00384818894607725
"helping" 0.000623258770809052 0 0.00167224080267559 0.00278232481787365 0.00439788273359825 0.00240511809129828
"hide" 0 0.00164298036638462 0 0.00602837043872625 0.00251307584777043 0.00240511809129828
"hopeless" 0.000623258770809052 0.00575043128234618 0.00501672240802676 0.00231860401489471 0.00219894136679913 0.000962047236519313
"injury" 0.00186977631242716 0.000821490183192311 0.00250836120401338 0.00278232481787365 0.00157067240485652 0.00481023618259657
"intolerable" 0.0012465175416181 0.00246447054957693 0 0.0032460456208526 0.00314134480971304 0.00288614170955794
"ladislaw^s" 0 0 0 0 0.00879576546719651 0
"lap" 0 0 0.00167224080267559 0.0032460456208526 0.00376961377165565 0.0033671653278176
"market" 0.000623258770809052 0.000821490183192311 0 0.00370976642383154 0.00219894136679913 0.00529125980085622
"master^s" 0.000623258770809052 0.00246447054957693 0.000836120401337793 0.00695581204468414 0.000628268961942608 0.00288614170955794
"mawmsey" 0 0 0 0 0.00879576546719651 0
"mentioning" 0.00311629385404526 0.00575043128234618 0.00334448160535117 0.000463720802978942 0.00314134480971304 0.000481023618259657
"phillips" 0 0.0213587447630001 0 0.000927441605957885 0 0
"placing" 0.00186977631242716 0.00246447054957693 0.00250836120401338 0.00185488321191577 0.00282721032874173 0.00288614170955794
"prefer" 0.00373955262485431 0.00492894109915386 0.000836120401337793 0.000463720802978942 0.00282721032874173 0.00240511809129828
"principles" 0.00373955262485431 0.000821490183192311 0.00501672240802676 0.000463720802978942 0.00219894136679913 0.0033671653278176
"quickness" 0.00560932893728147 0.00246447054957693 0 0 0.00376961377165565 0.00192409447303863
"relative" 0.00311629385404526 0.00246447054957693 0.00334448160535117 0.000463720802978942 0.00439788273359825 0.000481023618259657
"repent" 0.00373955262485431 0.000821490183192311 0.00167224080267559 0.0032460456208526 0.00125653792388522 0.00384818894607725
"represent" 0.000623258770809052 0.00246447054957693 0.00250836120401338 0.00185488321191577 0.00439788273359825 0.00144307085477897
"restored" 0.00311629385404526 0.00164298036638462 0.0100334448160535 0.00185488321191577 0.000314134480971304 0.00192409447303863
"row" 0.000623258770809052 0 0 0.00278232481787365 0.00282721032874173 0.00577228341911588
"s" 0.00249303508323621 0.00164298036638462 0 0.00556464963574731 0.000628268961942608 0.00384818894607725
"secrets" 0.000623258770809052 0.000821490183192311 0.00167224080267559 0.00417348722681048 0.00282721032874173 0.00288614170955794
"sensation" 0.00436281139566337 0.00246447054957693 0.00167224080267559 0.0032460456208526 0.00125653792388522 0.00240511809129828
"shade" 0.00436281139566337 0.00164298036638462 0.00250836120401338 0.00278232481787365 0.00188480688582782 0.00192409447303863
"sheep" 0.000623258770809052 0 0 0.00695581204468414 0.000942403442913911 0.00432921256433691
"sincerely" 0.00436281139566337 0.0073934116487308 0.00752508361204013 0.000463720802978942 0.000628268961942608 0
"snow" 0.00997214033294484 0 0 0.00185488321191577 0.000942403442913911 0.00240511809129828
"solitary" 0.00186977631242716 0.00328596073276924 0.00250836120401338 0.00139116240893683 0.00188480688582782 0.00432921256433691
"somewhere" 0.00249303508323621 0.00328596073276924 0.00167224080267559 0.00278232481787365 0.00314134480971304 0.000962047236519313
"sorrows" 0 0 0.00501672240802676 0.00649209124170519 0.00125653792388522 0.00192409447303863
"standish" 0 0 0 0 0.00879576546719651 0
"stared" 0.000623258770809052 0.00410745091596155 0.000836120401337793 0.00370976642383154 0.00219894136679913 0.00288614170955794
"stephen^s" 0 0 0 0 0 0.0134686613112704
"stroke" 0.000623258770809052 0.00164298036638462 0.000836120401337793 0.00463720802978942 0.00188480688582782 0.00384818894607725
"surprising" 0.0012465175416181 0 0.000836120401337793 0.00370976642383154 0.00157067240485652 0.00577228341911588
"talent" 0.00560932893728147 0.00164298036638462 0.000836120401337793 0 0.00376961377165565 0.00192409447303863
"tenderly" 0.000623258770809052 0.00164298036638462 0.00334448160535117 0.00463720802978942 0.00188480688582782 0.00240511809129828
"tremble" 0.0012465175416181 0.000821490183192311 0 0.00463720802978942 0.00188480688582782 0.00432921256433691
"willingly" 0.0012465175416181 0.00246447054957693 0 0.00139116240893683 0.00345547929068434 0.00432921256433691
"accepting" 0.00373955262485431 0.00328596073276924 0.00501672240802676 0.000927441605957885 0.00251307584777043 0.000481023618259657
"acts" 0 0 0.00167224080267559 0.000927441605957885 0.00628268961942608 0.00144307085477897
"additional" 0.00249303508323621 0.00164298036638462 0.00334448160535117 0.00139116240893683 0.00251307584777043 0.00288614170955794
"alter" 0.00249303508323621 0.000821490183192311 0.00167224080267559 0.00139116240893683 0.00314134480971304 0.0033671653278176
"articles" 0.000623258770809052 0.00164298036638462 0 0.00139116240893683 0.00345547929068434 0.00481023618259657
