ID;OWNER_AGE;OWNER_SEX;NEIGHBORHOOD;BREED;BIRTHYEAR;SEX;COLOR
118239;61-70;m;6;Dalmatiner;2013;w;weiss/schwarz
118245;51-60;w;11;Spitz;2009;w;braun/schwarz/weiss
118246;31-40;w;4;Podenco;2013;w;hellbraun/weiss
118246;31-40;w;4;Mischling gross;2012;w;hellbraun
118297;51-60;w;7;Yorkshire Terrier;2008;w;steelblue/tan
118299;31-40;m;8;Zwergspitz;2014;w;orange
118303;51-60;w;12;Mischling klein;2013;w;schwarz/weiss
118305;51-60;m;4;Französische Bulldogge;2013;m;beige/schwarz
118323;31-40;m;7;Border Collie;2013;m;tricolor
118351;41-50;w;7;Zwergpudel;2013;m;schwarz
118376;21-30;w;11;Französische Bulldogge;2013;m;tricolor
118376;21-30;w;11;Old Englische Bulldogge;2015;w;braun/weiss
118377;21-30;m;10;Altdeutscher Schäfer;2013;w;grau
118385;21-30;w;5;Mops;2013;w;beige/schwarz
118404;31-40;w;9;Mops;2009;w;beige
118439;41-50;m;7;Tibet Terrier;2013;w;weiss/schwarz
118466;21-30;w;11;Rottweiler;2012;w;schwarz/braun
118468;61-70;m;3;Kleiner Münsterländer;2015;m;braun/weiss
118482;41-50;w;2;Briard;2013;w;fauve
118552;41-50;w;1;Boxer;2015;w;dunkel gestromt
118564;41-50;w;5;Bolonka Zwetna;2016;w;black/tan
118653;51-60;w;4;Podenco;2006;m;braun/weiss
118654;41-50;w;3;Malteser;2013;w;weiss
118657;51-60;m;11;Jagdhund;2012;m;weiss/braun
118660;71-80;w;10;Tibetan Spaniel;2009;m;schwarz/braun
118662;31-40;w;3;Schäfer;2007;w;schwarz
118668;51-60;w;11;Labrador Retriever;2013;w;rot
118671;51-60;m;12;Yorkshire Terrier;2013;m;schwarz/beige
118676;41-50;w;9;Pinscher;2013;m;schwarz/braun
118678;31-40;m;12;Beagle;2013;m;tricolor
118694;71-80;w;11;Chihuahua;2006;m;schwarz/braun
118695;31-40;w;4;Chihuahua;2013;w;beige
118708;31-40;m;9;Malteser;2011;w;weiss
118709;71-80;w;7;Lhasa Apso;2006;m;beige
118709;71-80;w;7;Lhasa Apso;2006;w;beige
118714;31-40;w;9;Chihuahua;2011;m;weiss/orange
118714;31-40;w;9;Mischling gross;2013;w;tricolor
118722;71-80;w;8;Pudel;2012;m;schwarz
118726;21-30;w;12;Dalmatiner;2016;w;schwarz/weiss
118726;21-30;w;12;Yorkshire Terrier;2013;w;schwarz/braun
118729;41-50;w;10;Papillon;2013;m;tricolor
118729;41-50;w;10;Papillon;2015;w;tricolor
118738;41-50;w;7;Zwergpinscher;2013;w;schwarz/braun
118773;31-40;w;2;Schäfer;2011;w;schwarz/braun
118793;41-50;w;8;Mischling klein;2010;w;schwarz/braun
118798;51-60;m;9;Pekingese;2013;w;braun/grau
118802;31-40;w;9;Shar Pei;2013;m;braun
118833;nov/20;w;2;Jack Russel Terrier;2013;w;weiss/braun
118834;71-80;w;6;Golden Retriever;2004;w;golden
118838;51-60;m;10;Foxterrier;2006;w;tricolor
118840;21-30;w;4;Mischling klein;2013;w;beige/schwarz
118848;41-50;w;7;Zwergpudel;2013;m;blondfarben
118861;41-50;w;2;Beagle;2007;m;tricolor
118862;31-40;w;2;Pudel;2012;m;weiss
118901;31-40;w;10;Bolonka Zwetna;2015;m;schwarz/weiss
118902;51-60;w;9;Jack Russel Terrier;2013;w;tricolor
118904;31-40;w;11;Spanischer Wasserhund;2012;w;weiss/braun
118906;31-40;w;7;Kurzhaar Dackel;2013;m;rot
118940;31-40;w;12;Mischling gross;2007;w;gestromt
118940;31-40;w;12;Mischling gross;2007;w;beige
118944;51-60;w;6;Parson Russell Terrier;2005;w;tricolor
118952;21-30;w;2;Jack Russel Terrier;2013;w;tricolor
118966;61-70;w;7;Miniature Australien Shepard;2013;w;blue/merle
118979;41-50;m;4;Teckel;2005;w;weiss/braun
118988;21-30;w;9;Dogo Canario;2016;w;beige/grau
118988;21-30;w;9;Alano;2013;m;gestromt
119006;31-40;m;11;Lagotto Romagnolo;2013;w;black/tan
119008;31-40;w;3;Appenzeller Sennenhund;2011;w;tricolor
119043;61-70;w;7;Mischling klein;2013;w;hellbraun
119056;31-40;m;7;Shih Tzu;2007;w;braun/weiss
119070;41-50;m;5;Flat Coated Retriever;2013;m;schwarz
119098;31-40;m;10;Mischling gross;2012;w;braun
119102;31-40;w;2;Magyar Viszla;2013;w;beige
119115;31-40;w;2;Golden Retriever;2012;w;golden
119117;41-50;w;7;Mischling gross;2008;m;braun/grau
119190;41-50;w;12;Mischling klein;2008;m;schwarz/weiss
119190;41-50;w;12;Malteser;2012;w;weiss
119215;61-70;w;7;Akita Inu;2013;w;rot
119228;41-50;w;6;Cavalier King Charles Spaniel;2009;m;tricolor
119231;71-80;w;10;Golden Retriever;2011;w;golden
119256;61-70;w;1;Havaneser;2004;m;weiss
119259;51-60;m;6;Griffon;2013;m;schwarz/loh
119260;41-50;m;8;Schnauzer;2013;m;schwarz
119264;21-30;w;5;Deutscher Boxer;2012;m;gelb
119266;41-50;m;11;Shih Tzu;2013;m;gold/weiss
119268;21-30;w;3;Border Collie;2012;w;schwarz/weiss
119273;41-50;w;2;Samojede;2013;w;weiss
119275;71-80;w;6;Terrier;2013;w;weiss/schwarz
119280;41-50;m;11;Appenzeller;2013;m;schwarz
119283;51-60;w;9;Bearded Collie;2013;m;braun/weiss
119289;71-80;w;10;Lhasa Apso;2008;m;sandfarbig
119321;51-60;w;1;Golden Retriever;2005;w;blondfarben
119325;31-40;w;5;Old Englische Bulldogge;2013;m;braun/weiss
119328;41-50;m;2;Deutscher Schäfer;2007;w;schwarz/beige
119329;41-50;w;2;Jack Russel Terrier;2013;m;tricolor
119340;41-50;w;10;Rhodesian Ridgeback;2013;w;rot
119364;41-50;m;5;Flat Coated Retriever;2013;m;schwarz
119368;41-50;m;9;Spitz;2013;m;braun
119371;31-40;m;6;Chihuahua;2013;m;tricolor
119410;41-50;w;8;Spanischer Wasserhund;2013;w;weiss/braun
119413;41-50;m;5;Chihuahua;2013;w;tricolor
119415;51-60;m;8;Field Spaniel;2009;m;braun
119421;41-50;w;7;Rauhaar Dackel;2016;m;saufarben
119421;41-50;w;7;Rauhaar Dackel;2013;w;saufarben
119422;21-30;w;6;English Cocker Spaniel;2011;w;braun
119438;51-60;w;10;Deutscher Pinscher;2013;w;hirschrot
119440;21-30;m;11;Französische Bulldogge;2015;w;dunkel gestromt
119452;81-90;w;12;Pekingese;2010;m;hellbraun
119455;41-50;m;2;Golden Retriever;2011;m;schwarz
119458;61-70;w;8;Zwergdackel;1999;m;braun
119459;71-80;w;6;Parson Jack Russell Terrier;2013;w;weiss/schwarz
119462;41-50;w;3;Mischling klein;2012;w;grau
119466;21-30;w;2;Pinscher;2013;m;braun
119495;31-40;m;1;Mischling gross;2007;m;schwarz/braun/weiss
119495;31-40;m;1;Labrador Retriever;2006;m;schwarz
119523;41-50;w;10;Lagotto Romagnolo;2013;w;orange
119526;41-50;w;2;Labrador Retriever;2013;m;schwarz/grau
119528;21-30;w;2;Yorkshire Terrier;2013;m;schwarz/braun
119529;51-60;m;6;Mischling klein;2009;m;weiss/beige
119532;41-50;w;6;Irish Terrier;2013;w;rot
119539;41-50;w;10;Mittelpudel;2013;m;black/tan
119569;21-30;w;11;Zwergspitz;2011;w;weiss
119570;41-50;w;9;Belgischer Schäfer;2011;m;schwarz
119595;61-70;m;4;Appenzeller;2013;m;rot/weiss
119606;51-60;w;2;Kleinspitz;2013;m;orange
119607;21-30;m;6;Mischling gross;2010;w;rot
119609;51-60;w;11;Pinscher;2010;w;schwarz/braun
119624;31-40;w;3;Mischling gross;2013;w;tricolor
119635;71-80;w;6;Mischling klein;2008;m;beige
119638;21-30;w;11;Dackel;2009;w;schwarz/braun
119640;51-60;m;11;Flat Coated Retriever;2009;m;schwarz
119703;41-50;w;9;Malteser;2013;w;weiss
119710;41-50;w;7;Yorkshire Terrier;2009;w;black/tan
119714;41-50;m;2;Chihuahua;2009;m;weiss
119721;21-30;m;11;Weimaraner;2013;m;beige/grau
119722;41-50;m;7;Mischling gross;2009;w;blond/weiss
119723;31-40;w;2;Chihuahua;2014;m;schwarz/weiss
119723;31-40;w;2;Chihuahua;2013;w;braun
119727;31-40;w;6;Miniature Bull Terrier;2008;w;weiss
119731;61-70;w;11;Malteser;2013;m;weiss
119738;21-30;w;6;Zwergspitz;2013;w;weiss
119738;21-30;w;6;Zwergspitz;2013;w;weiss
119746;51-60;w;6;Entlebucher Sennenhund;2016;w;tricolor
119750;21-30;m;10;Mischling klein;2013;w;hellbraun
119793;21-30;w;2;Chihuahua;2013;m;braun/beige
119794;51-60;w;12;Labrador Retriever;2013;w;gelb
119810;61-70;w;3;Irish Wolfhound;2004;m;tricolor
119848;51-60;w;10;Mischling klein;2003;m;schwarz/braun
119851;61-70;w;11;Chihuahua;2013;w;schwarz
119851;61-70;w;11;Chihuahua;2014;w;beige
119851;61-70;w;11;Japan Chin;2012;w;rot/weiss
119851;61-70;w;11;Chinese Crested;2009;m;braun
119851;61-70;w;11;Chinese Crested;2008;w;weiss/schwarz
119866;51-60;w;7;Mischling klein;2000;w;beige/braun
119869;71-80;m;12;Malteser;2013;m;weiss
119881;31-40;w;12;Labrador Retriever;2013;m;braun
119884;21-30;w;3;Wasserhund;2008;m;beige
119904;61-70;w;3;Mischling klein;2012;w;tricolor
119904;61-70;w;3;Mischling klein;2012;w;braun/weiss
119904;61-70;w;3;Mischling gross;2013;w;schwarz/weiss
119944;21-30;m;2;Mischling klein;2013;w;schwarz/weiss
119947;21-30;w;11;Zwergspitz;2011;w;weiss
119966;41-50;w;7;Deutscher Schäfer;2012;w;schwarz/braun
119967;41-50;w;7;Toyterrier;2015;w;black/tan
119967;41-50;w;7;English Toy Terrier;2013;w;black/tan
119968;21-30;w;9;Chihuahua;2009;m;schwarz/braun/weiss
119973;21-30;m;4;Chihuahua;2008;m;beige
119973;21-30;m;4;Französische Bulldogge;2015;m;blue/tan
119973;21-30;m;4;Chihuahua;2010;w;grau
119993;31-40;m;12;Zwergpinscher;2005;m;schwarz/braun
120001;41-50;m;9;Golden Retriever;2013;m;creme
120002;51-60;m;9;Pit Bull Terrier;2003;w;gestromt
120011;41-50;w;10;Jack Russel Terrier;2013;m;weiss/braun
120035;21-30;w;6;Mops;2013;w;beige
120041;51-60;w;7;Französische Bulldogge;2013;w;weiss/grau
120054;51-60;w;3;Zwergspitz;2013;m;creme
120055;31-40;w;9;Chihuahua;2013;w;weiss/creme
120058;41-50;m;7;Rhodesian Ridgeback;2012;m;braun
120085;21-30;m;10;Labrador Retriever;2012;w;schwarz
120088;41-50;w;5;Zwergpinscher;2013;w;schwarz/weiss
120090;21-30;w;11;Cocker Spaniel;2013;m;schwarz
120105;41-50;w;2;Chinese Crested;2014;m;grau/weiss
120105;41-50;w;2;Chinese Crested;2006;m;weiss/grau
120123;31-40;w;6;Mischling klein;2013;w;schwarz
120141;21-30;w;9;Yorkshire Terrier;2013;m;schwarz/beige
120153;41-50;w;5;Grosspudel;2010;w;braun
120153;41-50;w;5;Grosspudel;2010;w;braun
120158;51-60;w;11;Schäfer;2003;m;braun/schwarz/grau
120165;31-40;w;9;Appenzeller Sennenhund;2010;m;tricolor
120174;31-40;w;2;Mops;2012;m;schwarz
120177;61-70;w;7;Schäfer;2011;w;schwarz/gelb
120189;31-40;w;3;Mischling klein;2012;w;weiss/beige
120191;51-60;w;6;Lagotto Romagnolo;2014;w;bianco-aranico
120193;31-40;m;6;Labrador Retriever;2014;m;dunkelbraun
120204;31-40;w;11;Mops;2013;m;schwarz/weiss
120224;81-90;w;7;Tibet Terrier;2001;w;black/tan
120247;61-70;w;3;Chihuahua;2012;m;weiss
120267;21-30;w;9;Husky;2013;m;beige/rot
120268;61-70;w;8;Puli;2015;m;beige/braun
120269;31-40;m;12;Yorkshire Terrier;2012;m;black/tan
120275;21-30;m;11;Labrador Retriever;2008;w;schwarz/weiss
120277;61-70;m;2;Schäfer;2007;w;braun/schwarz
120282;31-40;w;11;Mischling klein;2007;w;weiss
120303;21-30;w;12;Malteser;2014;m;weiss
120314;21-30;m;9;Dackel;2015;m;braun
120314;21-30;m;9;Jack Russel Terrier;2011;m;tricolor
120315;31-40;w;7;Jack Russel Terrier;2013;w;tricolor
120328;41-50;m;4;Pudel;2001;m;weiss
120330;41-50;m;7;Golden Retriever;2012;w;weiss
120364;31-40;w;11;Appenzeller Sennenhund;2011;w;schwarz/weiss/braun
120392;71-80;w;9;Kuvasz;2007;w;weiss
120399;41-50;w;7;Groenendael;2012;w;schwarz
120399;41-50;w;7;Yorkshire Terrier;2009;w;black/tan
120408;31-40;w;11;Mops;2014;m;beige
120416;61-70;w;12;Labrador Retriever;2010;m;schwarz
120417;31-40;w;4;Mops;2005;m;beige
120417;31-40;w;4;Französische Bulldogge;2004;m;schwarz
120420;61-70;m;7;Mischling klein;2011;w;braun
120430;51-60;m;10;Mischling klein;2012;w;weiss/braun/schwarz
120433;51-60;m;4;Thai Ridgeback;2011;w;grau/schwarz
120440;41-50;m;2;Bretonischer Spaniel;2009;m;braun/weiss
120440;41-50;m;2;Bretonischer Spaniel;2009;m;braun/weiss
120441;31-40;m;12;Chihuahua;2013;m;beige
120453;61-70;w;11;Mischling klein;2003;w;weiss
120466;31-40;w;2;Rottweiler;2005;w;schwarz/braun
120466;31-40;w;2;Mischling gross;2000;m;schwarz/braun/weiss
120469;41-50;w;9;Labrador Retriever;2005;w;schwarz
120471;51-60;m;11;Jack Russel Terrier;2012;w;schwarz/weiss/braun
120479;41-50;m;4;Französische Bulldogge;2009;m;gestromt
120565;21-30;w;7;Französische Bulldogge;2010;m;schwarz/weiss
120568;41-50;w;6;Irish Soft Coated Wheaten Terrier;2013;w;beige
120574;71-80;w;1;Französische Bulldogge;2010;w;gestromt
120583;41-50;m;4;Pinscher;2009;m;schwarz
120602;31-40;w;6;Mischling gross;2013;m;hellbraun
120604;81-90;w;7;Bolonka Zwetna;2008;m;braun
120605;41-50;w;7;Golden Retriever;2013;w;golden
120630;31-40;m;5;Chihuahua;2014;w;weiss/beige
120632;21-30;w;2;Chihuahua;2014;m;tricolor
120632;21-30;w;2;Chihuahua;2014;m;braun/weiss
120656;31-40;m;10;Schäfer;2005;w;tricolor
120659;51-60;m;7;Labradoodle;2013;w;braun
120669;41-50;w;1;Jack Russel Terrier;2002;w;braun/weiss
120669;41-50;w;1;Dackel;2014;m;hellbraun
120682;71-80;w;9;American Cocker Spaniel;2012;m;schwarz
120696;51-60;w;12;Chihuahua;2013;m;beige
120714;51-60;w;10;Havaneser;2014;m;hellfarben
120719;21-30;w;11;Dogo Canario;2011;w;schwarz
120721;21-30;w;11;Pinscher;2012;w;braun
120727;51-60;w;11;Belgischer Schäfer;2014;m;fauve
120733;41-50;m;7;Mischling gross;2012;m;beige
120734;61-70;m;11;Chihuahua;2012;w;braun/weiss
120734;61-70;m;11;Chihuahua;2009;w;beige
120734;61-70;m;11;Chihuahua;2012;w;braun
120738;51-60;m;3;Whippet;2013;m;braun/weiss
120741;61-70;w;11;Bolonka Zwetna;2014;m;schwarz/weiss
120744;31-40;w;2;Mischling klein;2012;m;schwarz
120769;31-40;m;5;Mischling gross;2003;m;weiss/schwarz
120771;21-30;w;3;Mischling klein;2005;w;weiss
120780;61-70;m;7;Deutscher Schäfer;2011;w;beige/schwarz
120781;71-80;w;2;Cavalier King Charles Spaniel;2013;m;tricolor
120783;41-50;w;10;Bolonka Zwetna;2016;w;creme
120786;31-40;w;3;Französische Bulldogge;2012;w;schwarz/rot
120786;31-40;w;3;Boston Terrier;2006;m;schwarz/weiss
120790;31-40;w;3;Malteser;2003;w;weiss
120791;21-30;w;2;Chihuahua;2014;m;weiss/braun
120795;61-70;m;8;Labrador Retriever;2005;m;schwarz
120807;71-80;m;1;Chihuahua;2007;m;weiss/braun
120809;31-40;w;10;Jack Russel Terrier;2006;m;tricolor
120829;41-50;w;11;Malteser;2014;m;weiss
120831;21-30;m;11;Labradoodle;2012;m;grau
120832;71-80;m;4;Jack Russel Terrier;2009;m;weiss/schwarz
120833;51-60;w;10;Mischling gross;2012;w;braun
120845;51-60;w;11;Malinois;2012;w;braun
120846;nov/20;w;11;Malteser;2013;w;tricolor
120852;41-50;w;6;Mischling klein;2013;w;schwarz/weiss
120859;21-30;w;12;Mischling gross;2011;m;braun/schwarz
120860;31-40;w;9;Chihuahua;2012;m;beige
120894;31-40;w;6;Australian Shepherd;2013;m;schwarz/weiss/braun
120895;21-30;w;11;Französische Bulldogge;2014;w;schwarz/weiss
120899;31-40;w;7;Bernhardiner;2014;m;rot/weiss
120901;31-40;m;11;Zwergschnauzer;2013;m;weiss
120910;21-30;m;3;Australian Cattle Dog;2010;m;tricolor
120958;61-70;w;11;Chihuahua;2013;w;tricolor
120963;41-50;w;11;West Highland White Terrier;2011;m;weiss
120964;21-30;w;11;Mischling klein;2010;m;braun
120964;21-30;w;11;Chihuahua;2010;w;beige
120969;41-50;w;7;Norwegischer Buhund;2010;w;beige
120982;41-50;w;7;Mischling gross;2015;w;weiss/beige
120998;31-40;w;3;Chihuahua;2011;w;beige/braun
120998;31-40;w;3;Chihuahua;2009;m;beige
121003;31-40;w;11;Bergamasker;2010;w;schwarz/braun/grau
121006;61-70;w;7;Lagotto Romagnolo;2014;m;weiss
121017;31-40;w;11;Cocker Spaniel;2008;w;braun/weiss
121019;61-70;w;7;Collie;2004;m;tricolor
121019;61-70;w;7;Volpino;2007;w;weiss/rot
121020;51-60;w;7;Zwergspitz;2013;m;braun
121020;51-60;w;7;Zwergspitz;2011;w;orange
121044;31-40;m;11;Chihuahua;2010;w;braun/weiss
121051;31-40;m;12;Yorkshire Terrier;2013;m;grau/beige
121059;51-60;w;7;Norwegischer Lundehund;2011;m;braun/weiss
121061;31-40;m;5;Mops;2010;w;schwarz
121062;51-60;w;8;Malteser;2014;w;weiss
121072;21-30;w;8;Mops;2014;w;schwarz
121079;31-40;w;11;Spinone;2010;w;creme
121081;61-70;w;12;Bearded Collie;2016;m;braun
121081;61-70;w;12;Grosspudel;2009;w;weiss
121092;61-70;w;10;Norwich Terrier;2009;w;black/tan
121125;21-30;m;11;Rottweiler;2015;m;schwarz/braun
121125;21-30;m;11;Miniature Bull Terrier;2014;m;gestromt
121128;51-60;w;3;Mischling klein;2012;w;braun
121135;41-50;w;10;Flat Coated Retriever;2014;m;schwarz
121149;21-30;w;4;Chihuahua;2009;m;braun/weiss
121165;41-50;w;7;Bolonka Zwetna;2014;m;braun/weiss
121182;51-60;w;10;Lagotto Romagnolo;2014;w;braun
121215;31-40;w;9;Mischling klein;2005;m;braun/weiss
121216;51-60;m;7;Shetland Sheepdog;2014;m;braun/weiss
121222;31-40;w;9;Chihuahua;2008;w;grau
121223;41-50;w;10;Beagle;2014;m;tricolor
121225;51-60;w;11;Havaneser;2014;w;schwarz/weiss
121229;51-60;w;8;Goldendoodle;2014;m;blondfarben
121282;41-50;w;7;Lagotto Romagnolo;2014;w;weiss
121290;21-30;w;11;Mischling gross;2014;w;braun gestromt
121331;41-50;w;11;Tibet Terrier;2013;w;schwarz/braun/weiss
121334;61-70;w;8;Malteser;2014;w;schwarz/weiss
121341;21-30;m;12;Boxer;2008;m;gestromt
121384;61-70;m;8;Mischling klein;2002;m;beige
121434;61-70;m;9;Jack Russel Terrier;2014;m;tricolor
121454;41-50;w;11;Chihuahua;2011;w;beige/weiss
121455;21-30;w;11;Mischling klein;2012;m;tricolor
121455;21-30;w;11;Basenji;2014;w;rot/weiss
121459;41-50;m;2;Schäfer;2005;m;schwarz/braun
121461;31-40;w;6;Dalmatiner;2011;m;schwarz/weiss
121465;41-50;w;12;Chihuahua;2013;w;weiss/beige
121474;41-50;w;9;Mischling gross;2014;m;schwarz/weiss
121476;41-50;w;9;Yorkshire Terrier;2014;w;schwarz/braun
121477;71-80;w;9;Labrador Retriever;2013;w;schwarz
121486;51-60;w;12;Langhaardackel;2001;w;rotbraun
121498;41-50;w;7;Zwergpudel;2010;m;apricot
121500;41-50;m;6;Mischling gross;2012;w;braun gestromt
121517;21-30;w;11;Malteser;2014;w;beige
121522;nov/20;w;9;Yorkshire Terrier;2014;m;schwarz/braun
121523;41-50;w;1;Labradoodle;2014;m;creme
121528;41-50;w;4;Shih Tzu;2014;w;weiss/braun
121532;21-30;m;11;Cocker Spaniel;2014;m;rot
121536;41-50;w;6;Malteser;2013;m;weiss
121536;41-50;w;6;Prager Rattler;2014;m;braun
121539;21-30;m;9;Entlebucher Sennenhund;2014;m;tricolor
121541;51-60;w;7;Bergamasker;2014;m;grau
121543;21-30;w;7;Continental Bulldog;2014;m;gestromt
121544;21-30;w;12;Pinscher;2014;m;braun
121545;41-50;m;8;Mittelpudel;2014;m;apricot
121546;51-60;w;7;Goldendoodle;2015;w;fawn
121549;51-60;m;9;Havaneser;2012;w;schwarz/grau
121549;51-60;m;9;Shih Tzu;2014;w;schwarz/weiss
121551;41-50;w;9;Shiba Inu;2009;w;hellbraun
121553;21-30;w;3;Jack Russel Terrier;2008;w;tricolor
121557;51-60;w;6;Yorkshire Terrier;2014;w;tricolor
121562;51-60;w;11;Yorkshire Terrier;2013;w;braun/schwarz
121563;71-80;w;11;Deutscher Boxer;2013;w;dunkel gestromt
121564;51-60;w;11;West Highland White Terrier;2004;w;weiss
121569;31-40;w;12;Chihuahua;2013;w;tricolor
121571;21-30;w;11;Windhund;2013;m;schwarz
121584;31-40;w;11;Chihuahua;2013;m;schwarz/braun
121585;41-50;m;7;Malteser;2016;m;weiss
121588;41-50;w;9;Labrador Retriever;2013;m;schwarz
121591;31-40;w;11;Malteser;2013;m;weiss
121595;31-40;w;10;Border Collie;2013;m;rotbraun/weiss
121652;31-40;m;5;Appenzeller Sennenhund;2008;m;schwarz/weiss/braun
121689;41-50;m;2;Yorkshire Terrier;2008;w;steelblue
121700;61-70;m;2;Shih Tzu;2013;m;schwarz
121718;31-40;m;11;Mischling klein;2004;w;braun
121732;21-30;m;3;Mischling klein;2003;w;braun
121736;61-70;w;4;Yorkshire Terrier;2014;m;braun/schwarz
121738;41-50;w;10;Bichon frisé;2009;w;weiss
121746;41-50;m;11;Golden Retriever;2014;m;golden
121747;21-30;w;1;Bolonka Zwetna;2014;m;choco
121747;21-30;w;1;Bolonka Zwetna;2015;m;creme
121749;31-40;w;6;Jack Russel Terrier;2013;w;tricolor
121750;nov/20;w;6;Yorkshire Terrier;2014;w;schwarz/braun
121786;21-30;w;11;Mops;2011;m;beige
121787;31-40;m;11;Deutscher Schäfer;2012;m;grau
121799;41-50;w;2;Chihuahua;2014;w;rot/weiss
121800;51-60;w;11;Malteser;2013;m;weiss
121801;21-30;w;8;Chihuahua;2013;w;weiss/rot
121818;61-70;m;9;Cocker Spaniel;2007;m;schwarz
121835;21-30;m;6;Mops;2007;w;braun gestromt
121840;51-60;m;10;Tibet Terrier;2013;m;weiss/schwarz
121859;31-40;w;5;Cocker Spaniel;2014;m;grau/schwarz
121862;51-60;w;7;Mischling klein;2008;w;schwarz
121867;41-50;w;11;Yorkshire Terrier;2013;m;black/tan
121871;41-50;w;11;Mops;2013;w;schwarz
121881;21-30;m;12;Chihuahua;2009;w;blondfarben
121883;21-30;w;7;Zwergpinscher;2014;w;schwarz/braun
121913;61-70;m;5;Papillon;2013;m;schwarz/weiss
121916;51-60;w;4;Französische Bulldogge;2013;m;schwarz/weiss
121924;31-40;m;11;Labrador Retriever;2013;m;schwarz
121931;21-30;w;10;Französische Bulldogge;2013;w;brindle
121934;61-70;m;8;Mischling klein;2013;w;schwarz/weiss
121937;21-30;w;9;Yorkshire Terrier;2013;m;braun/schwarz
121951;21-30;m;11;Malteser;2013;w;weiss
121953;51-60;m;9;Yorkshire Terrier;2013;w;tricolor
121962;81-90;w;6;Mischling klein;2005;m;braun
121965;31-40;w;6;Malteser;2013;m;weiss
121968;21-30;w;6;Mops;2013;m;beige
121969;21-30;w;11;Chihuahua;2013;m;weiss/schwarz
121970;41-50;w;8;Cavalier King Charles Spaniel;2008;w;ruby
121979;61-70;w;9;Mops;2013;w;braun/schwarz
121984;21-30;m;4;Jack Russel Terrier;2013;m;weiss/braun
121985;31-40;w;12;Yorkshire Terrier;2013;m;black/tan
121987;21-30;m;7;Mittelspitz;2013;m;schwarz/weiss
121989;31-40;w;11;Foxterrier;2008;w;tricolor
121993;21-30;w;9;Chihuahua;2013;w;beige/weiss
121993;21-30;w;9;Chihuahua;2011;w;black/tan
121994;41-50;w;4;Chihuahua;2014;w;weiss
122007;31-40;m;11;Boxer;2013;m;braun/weiss
122011;61-70;w;4;Labrador Retriever;2014;m;gelb
122012;21-30;w;3;Französische Bulldogge;2013;m;grau
122016;61-70;m;9;Parson Jack Russell Terrier;2013;w;tricolor
122017;31-40;w;7;Malteser;2013;m;weiss
122018;31-40;m;7;English Cocker Spaniel;2013;m;blue/tan
122021;51-60;m;4;Französische Bulldogge;2013;m;schwarz
122026;41-50;m;5;Chihuahua;2014;m;schwarz/braun
122028;71-80;w;8;Leonberger;2012;w;löwenfarbig
122028;71-80;w;8;Pudel;2016;m;apricot
122030;61-70;m;4;Chihuahua;2013;m;braun/grau
122033;21-30;w;9;Chihuahua;2013;w;schwarz/beige
122041;41-50;m;4;Rhodesian Ridgeback;2009;m;wheaton
122041;41-50;m;4;Rhodesian Ridgeback;2008;m;wheaton
122044;41-50;w;3;Französische Bulldogge;2011;w;schwarz/weiss
122046;61-70;w;12;Pinscher;2013;m;hellbraun
122048;31-40;w;6;Zwergspitz;2015;m;creme
122048;31-40;w;6;Zwergspitz;2015;w;creme
122048;31-40;w;6;Spitz;2012;w;weiss
122048;31-40;w;6;Chihuahua;2013;m;schwarz/braun/weiss
122049;21-30;m;3;Labrador Retriever;2014;m;braun
122050;31-40;w;4;Chihuahua;2013;m;braun/weiss
122067;41-50;w;2;Malteser;2010;m;weiss
122070;31-40;m;11;Kleinspitz;2013;w;tricolor
122072;31-40;w;7;Pudel;2011;m;schwarz
122078;21-30;m;10;Terrier;2013;w;weiss/schwarz
122079;31-40;w;3;Rhodesian Ridgeback;2012;m;braun/schwarz
122089;31-40;w;9;Mischling klein;2010;m;beige
122090;31-40;m;12;Chihuahua;2013;m;hellbraun
122090;31-40;m;12;Chihuahua;2013;w;braun
122092;31-40;w;11;Mops;2013;m;beige
122092;31-40;w;11;Französische Bulldogge;2016;m;blau/grau
122108;41-50;w;4;Zwergpinscher;2014;w;schwarz/braun
122119;31-40;w;7;Border Collie;2011;w;schwarz/weiss
122139;61-70;w;12;Yorkshire Terrier;2014;m;black/tan
122140;21-30;w;10;Jack Russel Terrier;2014;w;tricolor
122151;31-40;w;5;Mops;2012;w;beige
122160;21-30;w;3;Französische Bulldogge;2014;m;braun/weiss
122163;51-60;m;9;Zwergspitz;2009;m;schwarz/weiss
122226;31-40;m;2;Beagle;2013;m;tricolor
122236;31-40;w;7;Labrador Retriever;2007;m;schwarz
122237;21-30;m;1;Bergamasker;2013;m;tricolor
122238;31-40;w;2;Schäfer;2013;m;schwarz/braun
122239;51-60;w;10;Golden Retriever;2005;m;blondfarben
122239;51-60;w;10;Mischling klein;2013;w;rot
122247;31-40;w;10;Miniature Australien Shepard;2014;w;vierfarbig
