"ABronte_Agnes" "ABronte_Tenant" "Austen_Emma" "Austen_Pride" "Austen_Sense" "CBronte_Jane" "CBronte_Professor" "CBronte_Villette" "Dickens_Bleak" "Dickens_David" "Dickens_Hard"
"grandfather" 0.0029279147391228 0 0 0 0 0.0016032835246585 0.00112613880786946 0 0.0196880844900083 0.00111857136065817 0
"hint" 0.00731978684780699 0.00239092881607182 0.011841916645372 0.00985788219830773 0.00585284280936455 0.00213771136621133 0.00337841642360837 0.00205990194866724 0.00281258349857261 0.00251678556148088 0.00288972798027279
"milicent" 0 0.0478185763214365 0 0 0 0 0 0 0 0 0
"persuade" 0.00585582947824559 0.00657505424419751 0.00872562279132673 0.0147868232974616 0.00668896321070234 0.00267213920776417 0.00337841642360837 0.00205990194866724 0.00196880844900083 0.00111857136065817 0.00192648532018186
"pointed" 0.0014639573695614 0.00298866102008978 0.00311629385404526 0.00410745091596155 0.00418060200668896 0.00748198978173967 0.00337841642360837 0.00514975487166811 0.00309384184842988 0.00559285680329084 0.00096324266009093
"replies" 0.0014639573695614 0.00298866102008978 0.0012465175416181 0.000821490183192311 0 0.00106885568310567 0.00112613880786946 0 0.0180005343908647 0.000838928520493626 0.00096324266009093
"secure" 0.0043918721086842 0.00478185763214365 0.00560932893728147 0.0106793723815 0.0108695652173913 0.006413134098634 0.00450455523147783 0.00720965682033535 0.000562516699714523 0.000559285680329084 0
"shocked" 0.00878374421736839 0.0053795898361616 0.00436281139566337 0.00657192146553849 0.00585284280936455 0.00587870625708117 0.00112613880786946 0.00257487743583405 0.00309384184842988 0.00279642840164542 0.00481621330045465
"showing" 0.0029279147391228 0.00478185763214365 0 0.00328596073276924 0.00167224080267559 0.00587870625708117 0.00337841642360837 0.00514975487166811 0.00393761689800166 0.00391499976230359 0.0115589119210912
"silly" 0.0029279147391228 0.00239092881607182 0.00747910524970863 0.00985788219830773 0.00167224080267559 0.00267213920776417 0.00675683284721675 0.00360482841016768 0.00225006679885809 0.00587249964345538 0.00096324266009093
"stern" 0.0029279147391228 0.00358639322410774 0 0 0 0.0112229846726095 0.0135136656944335 0.00566473035883492 0.00253132514871535 0.00391499976230359 0.00481621330045465
"stirred" 0.0043918721086842 0 0.000623258770809052 0 0.000836120401337793 0.009619701147951 0.0225227761573892 0.00926955876900259 0.00168755009914357 0.00279642840164542 0.00288972798027279
"teachers" 0.0014639573695614 0 0.00186977631242716 0 0 0.012826268197268 0.00788297165508621 0.0226589214353397 0.000281258349857261 0 0
"teeth" 0.0014639573695614 0.00657505424419751 0 0.000821490183192311 0 0.006413134098634 0.00788297165508621 0.00617970584600173 0.00393761689800166 0.00419464260246813 0.00674269862063651
"uneasy" 0 0.000597732204017956 0.00685584647889957 0.00657192146553849 0.00334448160535117 0.003206567049317 0.00337841642360837 0.00257487743583405 0.0036563585481444 0.00727071384427809 0.00288972798027279
"visitors" 0.00731978684780699 0.00179319661205387 0.00311629385404526 0.0115008625646924 0.00836120401337793 0.00374099489086983 0.00450455523147783 0.00102995097433362 0.00618768369685975 0.00223714272131633 0
"approbation" 0.0043918721086842 0.00478185763214365 0.0130884341869901 0.00575043128234618 0.0108695652173913 0.00267213920776417 0.00563069403934729 0.00360482841016768 0.000843775049571784 0.00139821420082271 0.00192648532018186
"blessing" 0.0117116589564912 0.00418412542812569 0.00747910524970863 0.00328596073276924 0.00418060200668896 0.00106885568310567 0 0.00205990194866724 0.00590642534700249 0.00391499976230359 0.00192648532018186
"chancellor" 0 0 0 0 0 0 0 0 0.0208131178894373 0.00139821420082271 0
"dartle" 0 0 0 0 0 0 0 0 0 0.0220917843729988 0
"david" 0 0.000597732204017956 0 0 0 0.00106885568310567 0 0.00205990194866724 0 0.020134284491847 0
"description" 0.00585582947824559 0.00119546440803591 0.00436281139566337 0.00575043128234618 0.00250836120401338 0.0048098505739755 0.00225227761573892 0.0046347793845013 0.0036563585481444 0.00587249964345538 0.00192648532018186
"direct" 0.0014639573695614 0.00298866102008978 0.00623258770809052 0.00575043128234618 0.00752508361204013 0.00748198978173967 0.00225227761573892 0.00772463230750216 0.00196880844900083 0.00139821420082271 0.00385297064036372
"gained" 0 0.00298866102008978 0.00311629385404526 0.00903639201511542 0.0125418060200669 0.00427542273242267 0.00900911046295566 0.00772463230750216 0.00196880844900083 0.00111857136065817 0.00096324266009093
"gaze" 0.0029279147391228 0.00657505424419751 0.00186977631242716 0.000821490183192311 0.000836120401337793 0.0112229846726095 0.00900911046295566 0.00978453425616941 0.00253132514871535 0.000279642840164542 0.00288972798027279
"guess" 0.0014639573695614 0.00358639322410774 0.0155814692702263 0.00410745091596155 0.00752508361204013 0.0048098505739755 0.00112613880786946 0.00411980389733449 0.00140629174928631 0.00167785704098725 0.00385297064036372
"hattersley" 0 0.0472208441174185 0 0 0 0 0 0 0 0 0
"krook" 0 0 0 0 0 0 0 0 0.0222194096387236 0 0
"merit" 0 0.00358639322410774 0.00872562279132673 0.00575043128234618 0.0108695652173913 0.00427542273242267 0.00563069403934729 0.00257487743583405 0.00281258349857261 0.00251678556148088 0.00192648532018186
"movement" 0 0.00239092881607182 0.000623258770809052 0 0 0.0101541289895038 0.0180182209259113 0.0118444362048366 0.00281258349857261 0.00111857136065817 0.00192648532018186
"older" 0.0043918721086842 0.00179319661205387 0.00498607016647242 0.00164298036638462 0.000836120401337793 0.003206567049317 0.00563069403934729 0.00154492646150043 0.00618768369685975 0.00615214248361992 0.00385297064036372
"relation" 0.0029279147391228 0.00119546440803591 0.000623258770809052 0.00903639201511542 0.0117056856187291 0.003206567049317 0.00337841642360837 0.00257487743583405 0.00450013359771618 0.00363535692213904 0.00577945596054558
"report" 0.0043918721086842 0.00358639322410774 0.00623258770809052 0.0139653331142693 0.00334448160535117 0.00106885568310567 0.00450455523147783 0.00205990194866724 0.00534390864728797 0.00195749988115179 0.00288972798027279
"require" 0.0175674884347368 0.00597732204017956 0.00436281139566337 0.00246447054957693 0.00250836120401338 0.00534427841552834 0.00225227761573892 0.00205990194866724 0.00337510019828714 0.00447428544263267 0
"robert" 0.0014639573695614 0.00358639322410774 0.0199442806658897 0 0.0250836120401338 0.00534427841552834 0 0 0 0 0
"slightly" 0.0043918721086842 0.00777051865223343 0.00186977631242716 0.00328596073276924 0.00418060200668896 0.00267213920776417 0 0.00720965682033535 0.00450013359771618 0.0033557140819745 0.00385297064036372
"subjects" 0.00585582947824559 0.00478185763214365 0.00685584647889957 0.00821490183192311 0.00334448160535117 0.00106885568310567 0.00563069403934729 0.00411980389733449 0.00253132514871535 0.00363535692213904 0.00481621330045465
"whence" 0.0029279147391228 0.00239092881607182 0.0012465175416181 0.00164298036638462 0.00418060200668896 0.0101541289895038 0.0135136656944335 0.00875458328183579 0.00253132514871535 0.00111857136065817 0.00288972798027279
"baronet" 0 0 0 0 0 0 0.00112613880786946 0 0.0216568929390091 0 0
"bottom" 0.0029279147391228 0.00597732204017956 0.00186977631242716 0.000821490183192311 0.00167224080267559 0.0048098505739755 0.00337841642360837 0.00308985292300087 0.0036563585481444 0.0053132139631263 0.0096324266009093
"concerning" 0.00731978684780699 0.0101614474683052 0 0.00410745091596155 0.00167224080267559 0.00267213920776417 0.00563069403934729 0.00257487743583405 0.00562516699714523 0.0033557140819745 0.00192648532018186
"constantly" 0.0043918721086842 0.00239092881607182 0.00498607016647242 0.00246447054957693 0.00418060200668896 0.000534427841552834 0.00337841642360837 0.00102995097433362 0.00421887524785892 0.00782999952460717 0.00577945596054558
"evident" 0.0014639573695614 0.00836825085625138 0.00498607016647242 0.0147868232974616 0.00919732441471572 0.00213771136621133 0.00337841642360837 0.00205990194866724 0.00253132514871535 0.00167785704098725 0
"game" 0 0.00777051865223343 0.00186977631242716 0.00575043128234618 0.00501672240802676 0.00427542273242267 0.00337841642360837 0.00308985292300087 0.0036563585481444 0.00391499976230359 0.00481621330045465
"grand" 0.0014639573695614 0.00179319661205387 0.00249303508323621 0.00164298036638462 0.00250836120401338 0.003206567049317 0.00225227761573892 0.0205990194866724 0.00309384184842988 0.000559285680329084 0.00385297064036372
"loves" 0.0043918721086842 0.00597732204017956 0.00560932893728147 0.00164298036638462 0.00418060200668896 0.00374099489086983 0.00450455523147783 0.0046347793845013 0.00393761689800166 0.00307607124180996 0.00385297064036372
"moonlight" 0 0.00358639322410774 0.0012465175416181 0 0.000836120401337793 0.00748198978173967 0.00900911046295566 0.00978453425616941 0.00421887524785892 0.0033557140819745 0.00096324266009093
"motive" 0.0014639573695614 0.00478185763214365 0.00560932893728147 0.0139653331142693 0.00752508361204013 0.00106885568310567 0.00337841642360837 0.00308985292300087 0.00112503339942905 0.00447428544263267 0.00288972798027279
"politeness" 0.0029279147391228 0.00179319661205387 0.00436281139566337 0.0139653331142693 0.0117056856187291 0.0016032835246585 0.00675683284721675 0.00154492646150043 0.00393761689800166 0.00167785704098725 0.00288972798027279
"practical" 0.0014639573695614 0.00119546440803591 0 0 0 0.00374099489086983 0.012387526886564 0.00411980389733449 0.00421887524785892 0.00419464260246813 0.0183016105417277
"render" 0.0131756163260526 0.00717278644821547 0.000623258770809052 0.00246447054957693 0.00167224080267559 0.00427542273242267 0.00788297165508621 0.00360482841016768 0.00393761689800166 0.00307607124180996 0.00385297064036372
"sentiments" 0.0029279147391228 0.00298866102008978 0.00436281139566337 0.00821490183192311 0.00836120401337793 0.00534427841552834 0.00900911046295566 0.00308985292300087 0.00281258349857261 0.00167785704098725 0.00385297064036372
"separation" 0.0014639573695614 0.00418412542812569 0.00249303508323621 0.00657192146553849 0.00752508361204013 0.00694756194018684 0.00225227761573892 0.00411980389733449 0.00225006679885809 0.00503357112296175 0
"strike" 0.0043918721086842 0.00239092881607182 0.0012465175416181 0.00410745091596155 0.00167224080267559 0.00587870625708117 0.00563069403934729 0.00308985292300087 0.00562516699714523 0.00363535692213904 0.00674269862063651
"subdued" 0.0014639573695614 0.00418412542812569 0.00249303508323621 0 0.00250836120401338 0.00534427841552834 0.0135136656944335 0.00669468133316854 0.00450013359771618 0.00279642840164542 0.00192648532018186
"thoughtful" 0.0043918721086842 0.00418412542812569 0.00311629385404526 0.000821490183192311 0.00334448160535117 0.0016032835246585 0.00563069403934729 0.00617970584600173 0.00421887524785892 0.00503357112296175 0.00481621330045465
"weight" 0.0029279147391228 0.00119546440803591 0.00249303508323621 0.00492894109915386 0.00418060200668896 0.00267213920776417 0.00563069403934729 0.00772463230750216 0.00421887524785892 0.00447428544263267 0.00288972798027279
"woman^s" 0 0.00418412542812569 0.00560932893728147 0.00328596073276924 0 0.003206567049317 0.00225227761573892 0.00772463230750216 0.00506265029743071 0.00391499976230359 0.00288972798027279
"affections" 0.00878374421736839 0.00597732204017956 0.00685584647889957 0.00328596073276924 0.0100334448160535 0.0016032835246585 0.00788297165508621 0.00308985292300087 0.000843775049571784 0.00279642840164542 0.00481621330045465
"arrangement" 0.0014639573695614 0 0.00997214033294484 0.00657192146553849 0.00501672240802676 0.003206567049317 0.00563069403934729 0.00617970584600173 0.00337510019828714 0.00307607124180996 0
"assist" 0.00878374421736839 0.00298866102008978 0.00810236402051768 0.00575043128234618 0.0108695652173913 0.00106885568310567 0.00337841642360837 0.00102995097433362 0.00337510019828714 0.00363535692213904 0.00096324266009093
"cat" 0.0263512326521052 0.00239092881607182 0 0 0 0.00374099489086983 0.00112613880786946 0.00205990194866724 0.00843775049571784 0.0033557140819745 0.00096324266009093
"curls" 0 0.00717278644821547 0.000623258770809052 0 0 0.0106885568310567 0.00675683284721675 0.00514975487166811 0.000843775049571784 0.006711428163949 0.00096324266009093
"discover" 0.00731978684780699 0.00657505424419751 0.00249303508323621 0.00657192146553849 0.00418060200668896 0.00587870625708117 0.00788297165508621 0.00669468133316854 0.000843775049571784 0.00251678556148088 0.00096324266009093
"distinguished" 0 0.00119546440803591 0.00186977631242716 0.00492894109915386 0.00501672240802676 0.00267213920776417 0.00450455523147783 0.00257487743583405 0.00900026719543236 0.00391499976230359 0
"earnestness" 0 0.00179319661205387 0.00186977631242716 0.00164298036638462 0.00668896321070234 0.00267213920776417 0.00450455523147783 0.00411980389733449 0.00478139194757344 0.006711428163949 0.00288972798027279
"endeavoured" 0.0102477015869298 0.00836825085625138 0.00249303508323621 0.00821490183192311 0.00585284280936455 0.00534427841552834 0.00337841642360837 0.00154492646150043 0.000843775049571784 0.00419464260246813 0.00096324266009093
"extreme" 0.0014639573695614 0.00418412542812569 0.00685584647889957 0.00328596073276924 0.00334448160535117 0.00374099489086983 0.00450455523147783 0.00772463230750216 0.00253132514871535 0.00307607124180996 0.00385297064036372
"forgot" 0.0043918721086842 0.00179319661205387 0.00186977631242716 0.00410745091596155 0.0100334448160535 0.00748198978173967 0.00563069403934729 0.0046347793845013 0.00140629174928631 0.00391499976230359 0.00385297064036372
"heads" 0.0043918721086842 0.00298866102008978 0 0.000821490183192311 0.000836120401337793 0.003206567049317 0.00563069403934729 0.00514975487166811 0.00590642534700249 0.00587249964345538 0.00385297064036372
"imagined" 0.0043918721086842 0.0053795898361616 0.012465175416181 0.00410745091596155 0.00668896321070234 0.00534427841552834 0.00788297165508621 0.00205990194866724 0.000562516699714523 0.00223714272131633 0.00096324266009093
"lawyer" 0.0014639573695614 0.000597732204017956 0.00186977631242716 0 0.000836120401337793 0.00213771136621133 0.00112613880786946 0 0.0168755009914357 0.00167785704098725 0
"leading" 0.00585582947824559 0.00239092881607182 0.00498607016647242 0.00410745091596155 0.00250836120401338 0.00213771136621133 0.00225227761573892 0.0046347793845013 0.00421887524785892 0.00559285680329084 0.00288972798027279
"learnt" 0.0029279147391228 0.00358639322410774 0.0012465175416181 0.0115008625646924 0.00668896321070234 0.0048098505739755 0.0101352492708251 0.00102995097433362 0.00253132514871535 0.00307607124180996 0.00481621330045465
"likes" 0.00585582947824559 0.00896598306026934 0.00311629385404526 0.0073934116487308 0.00334448160535117 0.00213771136621133 0.00675683284721675 0.00205990194866724 0.00337510019828714 0.00307607124180996 0.00288972798027279
"lines" 0.0014639573695614 0.00179319661205387 0.0112186578745629 0.0073934116487308 0.00250836120401338 0.0048098505739755 0.00900911046295566 0.00514975487166811 0.00196880844900083 0.00195749988115179 0.00192648532018186
"ordered" 0.00731978684780699 0.00239092881607182 0.00623258770809052 0.00657192146553849 0.00167224080267559 0.0048098505739755 0.00675683284721675 0.00566473035883492 0.00112503339942905 0.00475392828279721 0.00096324266009093
"possibility" 0.0029279147391228 0.00418412542812569 0.00810236402051768 0.0106793723815 0.00585284280936455 0.00213771136621133 0.00112613880786946 0.00257487743583405 0.00393761689800166 0.00195749988115179 0.00385297064036372
